trade_date,portfolio_value,benchmark_value,cash,equity,position,n_holdings
2023-08-11,920947.2410056881,789841.2313413981,187864.26454099757,733082.9764646905,0.8,10
2023-08-14,912297.0868176217,784076.8854910583,187864.26454099757,724432.8222766242,0.8,10
2023-08-15,916332.2617393399,782171.4671905957,187864.26454099757,728467.9971983423,0.8,10
2023-08-16,914412.6229789212,776436.7689527599,187864.26454099757,726548.3584379236,0.8,10
2023-08-17,914995.8343188883,779032.8668185933,187864.26454099757,727131.5697778907,0.8,10
2023-08-18,909632.7270304771,769455.9559399876,187864.26454099757,721768.4624894796,0.8,10
2023-08-21,897649.8574747008,758384.0977526926,187864.26454099757,709785.5929337032,0.8,10
2023-08-22,904356.6450148285,764214.4085241319,187864.26454099757,716492.380473831,0.8,10
2023-08-23,897843.6065136105,751689.7766552625,187864.26454099757,709979.3419726129,0.8,10
2023-08-24,906754.2096529307,757138.4710042995,187864.26454099757,718889.9451119332,0.8,10
2023-08-25,909212.3137127354,754235.2010983526,187864.26454099757,721348.0491717379,0.8,10
2023-08-28,916086.6627083755,763074.114171329,187864.26454099757,728222.3981673779,0.8,10
2023-08-29,914098.2199577807,770696.9464362196,187864.26454099757,726233.9554167831,0.8,10
2023-08-30,912487.6425712507,770372.2054405484,187864.26454099757,724623.3780302531,0.8,10
2023-08-31,911829.8697134899,765646.095392149,187864.26454099757,723965.6051724923,0.8,10
2023-09-01,911100.4058177194,770978.4767483718,181636.51004692743,729463.895770792,0.8,10
2023-09-04,920486.1750809508,782662.7472441598,181636.51004692743,738849.6650340235,0.8,10
2023-09-05,913173.6066235339,776840.1228907772,181636.51004692743,731537.0965766064,0.8,10
2023-09-06,909958.848642898,775154.5808824996,181636.51004692743,728322.3385959705,0.8,10
2023-09-07,898493.8344532405,764264.7769302859,181636.51004692743,716857.3244063131,0.8,10
2023-09-08,896192.2802416759,760506.5455238378,181636.51004692743,714555.7701947485,0.8,10
2023-09-11,903102.6108116421,766107.524488816,181636.51004692743,721466.1007647146,0.8,10
2023-09-12,904151.9421720447,764697.9004874429,181636.51004692743,722515.4321251173,0.8,10
2023-09-13,900239.0230902771,759827.0905689623,181636.51004692743,718602.5130433497,0.8,10
2023-09-14,905341.441426662,759187.8571350285,181636.51004692743,723704.9313797345,0.8,10
2023-09-15,905937.7773865724,754158.9266165264,181636.51004692743,724301.2673396451,0.8,10
2023-09-18,907589.9648139747,758009.1306919425,181636.51004692743,725953.4547670472,0.8,10
2023-09-19,910544.4743167285,756543.2412970176,181636.51004692743,728907.964269801,0.8,10
2023-09-20,912664.3481906301,753531.2431441167,181636.51004692743,731027.8381437026,0.8,10
2023-09-21,907693.6933278216,746771.0587977836,181636.51004692743,726057.1832808942,0.8,10
2023-09-22,918223.3057893347,760291.0004672244,181636.51004692743,736586.7957424073,0.8,10
2023-09-25,921557.7768388239,755343.8347291604,181636.51004692743,739921.2667918965,0.8,10
2023-09-26,917205.8257782669,750929.0449464923,181636.51004692743,735569.3157313394,0.8,10
2023-09-27,921579.9902219579,752474.9096911964,181636.51004692743,739943.4801750304,0.8,10
2023-09-28,920842.9936974908,750242.635613375,181636.51004692743,739206.4836505633,0.8,10
2023-10-09,920106.3193025328,749268.615970754,183431.92434454028,736674.3949579926,0.8,10
2023-10-10,917305.0120370565,743656.0463753729,183431.92434454028,733873.0876925162,0.8,10
2023-10-11,918919.2299680489,745775.3829773047,183431.92434454028,735487.3056235085,0.8,10
2023-10-12,928419.2261372653,752858.7018986043,183431.92434454028,744987.301792725,0.8,10
2023-10-13,926421.0607276564,744933.9642133797,183431.92434454028,742989.1363831161,0.8,10
2023-10-16,924630.5934350784,737448.2064038315,183431.92434454028,741198.669090538,0.8,10
2023-10-17,928593.5579069059,740051.9500188429,183431.92434454028,745161.6335623657,0.8,10
2023-10-18,927368.6439281635,734190.5275552699,183431.92434454028,743936.7195836232,0.8,10
2023-10-19,909340.7335018779,718526.4616023868,183431.92434454028,725908.8091573375,0.8,10
2023-10-20,906060.5956447921,713858.5690537123,183431.92434454028,722628.6713002517,0.8,10
2023-10-23,903970.6827545261,706467.9967545422,183431.92434454028,720538.7584099859,0.8,10
2023-10-24,903309.7334064736,709088.3739409036,183431.92434454028,719877.8090619334,0.8,10
2023-10-25,900431.8225355472,712611.8035767181,183431.92434454028,716999.8981910069,0.8,10
2023-10-26,905931.5149175695,714581.6413808931,183431.92434454028,722499.5905730291,0.8,10
2023-10-27,907452.5450452182,724391.0359040517,183431.92434454028,724020.620700678,0.8,10
2023-10-30,900049.1561305763,728739.9014344991,183431.92434454028,716617.2317860359,0.8,10
2023-10-31,898319.1961101044,726448.9828337274,183431.92434454028,714887.2717655641,0.8,10
2023-11-01,897600.5407532167,726148.2771453124,178945.18386513292,718655.3568880837,0.8,10
2023-11-02,899457.3808806103,722724.3845898869,178945.18386513292,720512.1970154775,0.8,10
2023-11-03,898832.0458672955,728814.0408001984,178945.18386513292,719886.8620021625,0.8,10
2023-11-06,897864.9593730606,738670.5502192226,178945.18386513292,718919.7755079278,0.8,10
2023-11-07,898161.2118433148,736057.7577787212,178945.18386513292,719216.0279781818,0.8,10
2023-11-08,898463.4860361938,734291.3050364562,178945.18386513292,719518.3021710608,0.8,10
2023-11-09,896486.5034665633,734647.9711018336,178945.18386513292,717541.3196014303,0.8,10
2023-11-10,889788.1861136819,729292.4898225623,178945.18386513292,710843.002248549,0.8,10
2023-11-13,885769.3047570484,727853.7875729856,178945.18386513292,706824.1208919154,0.8,10
2023-11-14,885839.8743557993,728391.4911514788,178945.18386513292,706894.6904906663,0.8,10
2023-11-15,889474.83609505,733513.1263787638,178945.18386513292,710529.6522299171,0.8,10
2023-11-16,886762.1916472635,726420.2096021132,178945.18386513292,707817.0077821305,0.8,10
2023-11-17,884956.1789651786,725546.7234274071,178945.18386513292,706010.9951000456,0.8,10
2023-11-20,889658.0440566621,727225.2907230038,178945.18386513292,710712.8601915293,0.8,10
2023-11-21,890693.8902802982,728189.9768579846,178945.18386513292,711748.7064151652,0.8,10
2023-11-22,886838.7847329145,720737.1608401076,178945.18386513292,707893.6008677817,0.8,10
2023-11-23,887822.8593863784,724215.2040073974,178945.18386513292,708877.6755212455,0.8,10
2023-11-24,887636.313447925,719434.231641758,178945.18386513292,708691.1295827922,0.8,10
2023-11-27,883351.9427463964,714133.7956896804,178945.18386513292,704406.7588812634,0.8,10
2023-11-28,883193.0952855276,715471.9644713423,178945.18386513292,704247.9114203948,0.8,10
2023-11-29,877297.1214706025,709327.7306259411,178945.18386513292,698351.9376054695,0.8,10
2023-11-30,882285.5954933316,710933.2362811215,178945.18386513292,703340.4116281986,0.8,10
2023-12-01,881579.7670169371,708224.383949352,175751.29062227183,705828.4763946653,0.8,10
2023-12-04,880638.3864061884,703599.661415318,175751.29062227183,704887.0957839165,0.8,10
2023-12-05,869317.0731191706,690203.1497924473,175751.29062227183,693565.7824968988,0.8,10
2023-12-06,866779.5610264526,691289.1918611894,175751.29062227183,691028.2704041807,0.8,10
2023-12-07,865659.7329298145,689598.2408920571,175751.29062227183,689908.4423075427,0.8,10
2023-12-08,865659.1877922735,691261.4963548585,175751.29062227183,689907.8971700016,0.8,10
2023-12-11,869208.4479178074,695326.9608047379,175751.29062227183,693457.1572955356,0.8,10
2023-12-12,874245.6814641939,696821.1760736122,175751.29062227183,698494.390841922,0.8,10
2023-12-13,866045.6733393257,685190.2834809949,175751.29062227183,690294.3827170539,0.8,10
2023-12-14,864782.9261125319,681603.0647090864,175751.29062227183,689031.6354902601,0.8,10
2023-12-15,861031.5587166873,679485.8022199636,175751.29062227183,685280.2680944154,0.8,10
2023-12-18,867157.0034679975,677007.8474464813,175751.29062227183,691405.7128457257,0.8,10
2023-12-19,867042.4901536127,677958.5841561003,175751.29062227183,691291.1995313409,0.8,10
2023-12-20,865723.0050520889,670528.5833791214,175751.29062227183,689971.714429817,0.8,10
2023-12-21,869455.0209750065,677313.6977480402,175751.29062227183,693703.7303527347,0.8,10
2023-12-22,870933.16554989,678606.6224022524,175751.29062227183,695181.8749276182,0.8,10
2023-12-25,873010.7234424675,680685.351128896,175751.29062227183,697259.4328201957,0.8,10
2023-12-26,871908.6251578354,676077.4451761657,175751.29062227183,696157.3345355636,0.8,10
2023-12-27,874863.660449446,678429.5297703613,175751.29062227183,699112.3698271741,0.8,10
2023-12-28,878886.5862829145,694327.6247851845,175751.29062227183,703135.2956606427,0.8,10
2023-12-29,887241.9605496866,697696.9600399596,175751.29062227183,711490.6699274147,0.8,10
2024-01-02,886532.1669812469,688595.7326999725,176738.59854149772,709793.5684397492,0.8,10
2024-01-03,888314.255213686,686957.7732796642,176738.59854149772,711575.6566721883,0.8,10
2024-01-04,891590.8341720059,680604.2370505155,176738.59854149772,714852.2356305082,0.8,10
2024-01-05,895522.200344858,676956.1369673335,176738.59854149772,718783.6018033603,0.8,10
2024-01-08,892030.0686868634,668201.1441253611,176738.59854149772,715291.4701453657,0.8,10
2024-01-09,894434.339109774,669511.2920496633,176738.59854149772,717695.7405682763,0.8,10
2024-01-10,892375.2973031114,666385.8073910115,176738.59854149772,715636.6987616137,0.8,10
2024-01-11,888500.1741608478,670156.3614676772,176738.59854149772,711761.5756193501,0.8,10
2024-01-12,893068.3992159591,667816.8842258495,176738.59854149772,716329.8006744614,0.8,10
2024-01-15,896011.9415846771,667156.5843127975,176738.59854149772,719273.3430431794,0.8,10
2024-01-16,902179.9643732683,671214.6673612099,176738.59854149772,725441.3658317706,0.8,10
2024-01-17,893113.8266409656,656615.7193390258,176738.59854149772,716375.2280994679,0.8,10
2024-01-18,897002.9309955101,665897.6995099786,176738.59854149772,720264.3324540124,0.8,10
2024-01-19,898610.0471112846,664890.6770723686,176738.59854149772,721871.4485697869,0.8,10
2024-01-22,895241.4835213049,654545.5920802077,176738.59854149772,718502.8849798072,0.8,10
2024-01-23,893760.2285018022,657195.4338691194,176738.59854149772,717021.6299603045,0.8,10
2024-01-24,904968.0471531214,666381.7201687116,176738.59854149772,728229.4486116237,0.8,10
2024-01-25,911969.5164197698,679763.8146741163,176738.59854149772,735230.9178782721,0.8,10
2024-01-26,919953.9715375443,677913.8687240727,176738.59854149772,743215.3729960466,0.8,10
2024-01-29,929749.7470273639,671841.8221381975,176738.59854149772,753011.1484858661,0.8,10
2024-01-30,925043.6654901395,659860.4248153119,176738.59854149772,748305.0669486418,0.8,10
2024-01-31,925440.580153623,653823.7601538243,176738.59854149772,748701.9816121253,0.8,10
2024-02-01,924700.2276895002,654303.4699114249,184347.76356660196,740352.4641228983,0.8,10
2024-02-02,924287.5926397173,646559.4443882875,184347.76356660196,739939.8290731153,0.8,10
2024-02-05,935182.045539052,650787.8283658637,184347.76356660196,750834.28197245,0.8,10
2024-02-06,944856.2389922133,673414.0403162388,184347.76356660196,760508.4754256113,0.8,10
2024-02-07,946419.2330012647,679908.4738753189,184347.76356660196,762071.4694346627,0.8,10
2024-02-08,944095.4098167929,684239.5874402546,184347.76356660196,759747.6462501909,0.8,10
2024-02-19,954831.6018558803,692145.2310869736,184347.76356660196,770483.8382892784,0.8,10
2024-02-20,962889.2006127152,693578.077018031,184347.76356660196,778541.4370461132,0.8,10
2024-02-21,974385.3475830744,702935.3962866019,184347.76356660196,790037.5840164725,0.8,10
2024-02-22,978070.8374556939,708995.7505698777,184347.76356660196,793723.073889092,0.8,10
2024-02-23,980709.3488321514,709619.3874888661,184347.76356660196,796361.5852655495,0.8,10
2024-02-26,967755.5173790597,702221.0881027607,184347.76356660196,783407.7538124578,0.8,10
2024-02-27,970854.9972178012,710645.4226272246,184347.76356660196,786507.2336511993,0.8,10
2024-02-28,966693.1546024908,701590.9848320739,184347.76356660196,782345.3910358888,0.8,10
2024-02-29,971702.6879896256,714975.6821457096,184347.76356660196,787354.9244230236,0.8,10
2024-03-01,970925.3258392338,719392.566375626,193563.1754475332,777362.1503917007,0.8,10
2024-03-04,991440.9148076784,720015.7762713889,193563.1754475332,797877.7393601452,0.8,10
2024-03-05,1000203.1178047447,725027.341178726,193563.1754475332,806639.9423572116,0.8,10
2024-03-06,989173.5434217148,722085.7205202533,193563.1754475332,795610.3679741815,0.8,10
2024-03-07,994150.7762909785,717748.6692990413,193563.1754475332,800587.6008434454,0.8,10
2024-03-08,1021327.5363816405,720837.5519669473,193563.1754475332,827764.3609341072,0.8,10
2024-03-11,1024573.161142573,729856.6078377103,193563.1754475332,831009.9856950399,0.8,10
2024-03-12,1003097.7971052963,731530.2135301171,193563.1754475332,809534.6216577631,0.8,10
2024-03-13,1007864.4285596905,726419.579234495,193563.1754475332,814301.2531121573,0.8,10
2024-03-14,1008988.3841225426,724358.0534435022,193563.1754475332,815425.2086750094,0.8,10
2024-03-15,1020563.267565456,725938.0597117963,193563.1754475332,827000.0921179228,0.8,10
2024-03-18,1035301.2701312236,732757.2139321085,193563.1754475332,841738.0946836905,0.8,10
2024-03-19,1028153.9336341964,727491.0618446959,193563.1754475332,834590.7581866632,0.8,10
2024-03-20,1022187.7935215028,729067.6925960659,193563.1754475332,828624.6180739696,0.8,10
2024-03-21,1015779.9548879114,728194.6131101458,193563.1754475332,822216.7794403783,0.8,10
2024-03-22,1014511.904429079,720856.3409888634,193563.1754475332,820948.7289815458,0.8,10
2024-03-25,1011330.257266752,716944.2185457691,193563.1754475332,817767.0818192188,0.8,10
2024-03-26,1003289.4481610169,720601.021768973,193563.1754475332,809726.2727134837,0.8,10
2024-03-27,995788.8528321392,712272.0150959623,193563.1754475332,802225.6773846061,0.8,10
2024-03-28,1008349.0968385849,715968.4501413681,193563.1754475332,814785.9213910517,0.8,10
2024-03-29,1009120.4610177921,719327.5978420523,193563.1754475332,815557.285570259,0.8,10
2024-04-01,1008313.1646489779,731154.5754328698,201016.79583474412,807296.3688142338,0.8,10
2024-04-02,1007397.1207036027,728110.3675281128,201016.79583474412,806380.3248688586,0.8,10
2024-04-03,1008630.5022137921,725492.7558254966,201016.79583474412,807613.706379048,0.8,10
2024-04-08,1003295.0425833187,719108.6772685146,201016.79583474412,802278.2467485745,0.8,10
2024-04-09,994940.6607600433,718514.7896342267,201016.79583474412,793923.8649252992,0.8,10
2024-04-10,998783.1508983112,712662.843019369,201016.79583474412,797766.355063567,0.8,10
2024-04-11,996217.5267657908,712568.5115554417,201016.79583474412,795200.7309310467,0.8,10
2024-04-12,993916.8153638435,706792.3513958668,201016.79583474412,792900.0195290993,0.8,10
2024-04-15,1011772.1195683929,721684.6847083166,201016.79583474412,810755.3237336488,0.8,10
2024-04-16,1012448.1820847944,713965.4672011288,201016.79583474412,811431.3862500503,0.8,10
2024-04-17,1019723.3983460185,725004.7089477816,201016.79583474412,818706.6025112744,0.8,10
2024-04-18,1028966.3038776731,725899.1802638487,201016.79583474412,827949.508042929,0.8,10
2024-04-19,1029344.431353817,720177.0893783809,201016.79583474412,828327.6355190729,0.8,10
2024-04-22,1022731.4365430163,717989.6324047835,201016.79583474412,821714.6407082722,0.8,10
2024-04-23,1018434.1012186918,712971.1741225227,201016.79583474412,817417.3053839477,0.8,10
2024-04-24,1021022.0820735605,716102.0677420291,201016.79583474412,820005.2862388163,0.8,10
2024-04-25,1027302.8037085899,717862.9081790464,201016.79583474412,826286.0078738458,0.8,10
2024-04-26,1032450.1621091372,728840.9229289572,201016.79583474412,831433.366274393,0.8,10
2024-04-29,1033054.6368596412,736902.2673774203,201016.79583474412,832037.8410248971,0.8,10
2024-04-30,1036614.6051485603,732933.3711797917,201016.79583474412,835597.8093138161,0.8,10
2024-05-06,1035785.3134644416,743808.717345661,206493.62934559336,829291.6841188482,0.8,10
2024-05-07,1031496.8606000501,744038.6795197404,206493.62934559336,825003.2312544567,0.8,10
2024-05-08,1032442.7136622015,738185.5535074031,206493.62934559336,825949.0843166081,0.8,10
2024-05-09,1034518.4934240925,745167.9322720018,206493.62934559336,828024.8640784991,0.8,10
2024-05-10,1032304.2163611944,745516.891584883,206493.62934559336,825810.587015601,0.8,10
2024-05-13,1034134.8557808578,745194.3060397779,206493.62934559336,827641.2264352645,0.8,10
2024-05-14,1017944.2575967101,743639.677151734,206493.62934559336,811450.6282511167,0.8,10
2024-05-15,1018579.0567334513,737338.1360838835,206493.62934559336,812085.4273878579,0.8,10
2024-05-16,1028519.5123085558,740246.6319407313,206493.62934559336,822025.8829629624,0.8,10
2024-05-17,1032566.3300577531,747894.4959004042,206493.62934559336,826072.7007121597,0.8,10
2024-05-20,1038314.739884351,750536.488595745,206493.62934559336,831821.1105387576,0.8,10
2024-05-21,1037599.7117156485,747526.7475656066,206493.62934559336,831106.0823700551,0.8,10
2024-05-22,1029760.6802737197,749212.4522493987,206493.62934559336,823267.0509281263,0.8,10
2024-05-23,1024609.370949579,740537.922783749,206493.62934559336,818115.7416039857,0.8,10
2024-05-24,1013103.3161990193,732339.829230972,206493.62934559336,806609.6868534259,0.8,10
2024-05-27,1025340.6857737001,739300.8161654237,206493.62934559336,818847.0564281067,0.8,10
2024-05-28,1016263.5722316242,733904.9710241357,206493.62934559336,809769.9428860308,0.8,10
2024-05-29,1019397.5804451704,734789.4987993836,206493.62934559336,812903.951099577,0.8,10
2024-05-30,1016603.8730455077,730883.2123403694,206493.62934559336,810110.2436999143,0.8,10
2024-05-31,1014358.3760909468,727957.6152200676,206493.62934559336,807864.7467453534,0.8,10
2024-06-03,1013546.8893900743,729751.8448064205,202060.1885173167,811486.7008727576,0.8,10
2024-06-04,1019410.5703038046,735226.5062344476,202060.1885173167,817350.3817864879,0.8,10
2024-06-05,1015114.5745860261,730981.122665614,202060.1885173167,813054.3860687094,0.8,10
2024-06-06,1012558.62276188,730462.960483291,202060.1885173167,810498.4342445633,0.8,10
2024-06-07,1009587.8940701766,726776.1029587972,202060.1885173167,807527.7055528599,0.8,10
2024-06-11,1001230.3022685116,720424.1934847928,202060.1885173167,799170.1137511949,0.8,10
2024-06-12,999233.6557093429,720677.4385918743,202060.1885173167,797173.4671920262,0.8,10
2024-06-13,999403.1664700352,717018.8866068902,202060.1885173167,797342.9779527185,0.8,10
2024-06-14,1004119.6989528039,720150.8986205584,202060.1885173167,802059.5104354871,0.8,10
2024-06-17,999924.493391057,719066.1579559317,202060.1885173167,797864.3048737403,0.8,10
2024-06-18,999739.8358273914,720975.8871575266,202060.1885173167,797679.6473100747,0.8,10
2024-06-19,1002113.0714841383,717551.323565604,202060.1885173167,800052.8829668215,0.8,10
2024-06-20,997270.7130365024,712372.6909049522,202060.1885173167,795210.5245191857,0.8,10
2024-06-21,996107.8388224434,710814.686499984,202060.1885173167,794047.6503051267,0.8,10
2024-06-24,1002458.2485210561,706989.8598048182,202060.1885173167,800398.0600037394,0.8,10
2024-06-25,999487.4070348584,703145.0443558175,202060.1885173167,797427.2185175417,0.8,10
2024-06-26,1002762.7816340833,707692.3333449849,202060.1885173167,800702.5931167665,0.8,10
2024-06-27,1003158.1584517937,702375.4264970717,202060.1885173167,801097.969934477,0.8,10
2024-06-28,1000602.1926032159,703908.5415483329,202060.1885173167,798542.0040858992,0.8,10
2024-07-01,999801.7108491333,707268.949984254,199319.95676656062,800481.7540825728,0.8,10
2024-07-02,1004240.2685203033,705968.1559020313,199319.95676656062,804920.3117537426,0.8,10
2024-07-03,1001277.6833906216,704265.8379813286,199319.95676656062,801957.7266240609,0.8,10
2024-07-04,1004779.9747777511,700686.7123162629,199319.95676656062,805460.0180111905,0.8,10
2024-07-05,993057.756188764,697686.9148269439,199319.95676656062,793737.7994222033,0.8,10
2024-07-08,998469.0355173245,691728.9037766808,199319.95676656062,799149.0787507638,0.8,10
2024-07-09,1006806.900360055,699466.3002726055,199319.95676656062,807486.9435934945,0.8,10
2024-07-10,1005397.3109016344,697260.9489924214,199319.95676656062,806077.3541350738,0.8,10
2024-07-11,1005600.7259017441,705232.7202357543,199319.95676656062,806280.7691351835,0.8,10
2024-07-12,1015402.4459973769,706093.3550448208,199319.95676656062,816082.4892308164,0.8,10
2024-07-15,1022160.849144849,706875.275239345,199319.95676656062,822840.8923782883,0.8,10
2024-07-16,1019749.9645266624,711356.1722841876,199319.95676656062,820430.0077601018,0.8,10
2024-07-17,1019816.6833161574,712027.3917911456,199319.95676656062,820496.7265495968,0.8,10
2024-07-18,1021051.7986059966,715961.5771008836,199319.95676656062,821731.841839436,0.8,10
2024-07-19,1020731.8391331683,719638.9791111015,199319.95676656062,821411.8823666078,0.8,10
2024-07-22,1019502.0386951386,714740.2703418969,199319.95676656062,820182.0819285781,0.8,10
2024-07-23,1013649.7535896748,699479.88367806,199319.95676656062,814329.7968231142,0.8,10
2024-07-24,1009331.3736223648,695064.9515543167,199319.95676656062,810011.4168558043,0.8,10
2024-07-25,1004547.0607717703,691222.820251304,199319.95676656062,805227.1040052096,0.8,10
2024-07-26,1002535.7718603639,693260.6360860694,199319.95676656062,803215.8150938033,0.8,10
2024-07-29,1004133.3633878855,689488.3739165023,199319.95676656062,804813.406621325,0.8,10
2024-07-30,998237.1892572613,685144.9580157881,199319.95676656062,798917.2324907008,0.8,10
2024-07-31,1004644.8595010052,699928.5630812842,199319.95676656062,805324.9027344445,0.8,10
2024-08-01,1003841.1436134044,695288.6913899693,200125.25601260032,803715.8876008041,0.8,10
2024-08-02,999092.7365784466,688197.1166863128,200125.25601260032,798967.4805658463,0.8,10
2024-08-05,997695.7271323286,679845.4777823577,200125.25601260032,797570.4711197283,0.8,10
2024-08-06,996709.7915299842,679776.0153376982,200125.25601260032,796584.535517384,0.8,10
2024-08-07,994980.9256005497,679473.0525265206,200125.25601260032,794855.6695879493,0.8,10
2024-08-08,996069.528274528,679767.4748731909,200125.25601260032,795944.2722619276,0.8,10
2024-08-09,994786.150907971,677467.7514602008,200125.25601260032,794660.8948953706,0.8,10
2024-08-12,994017.6307104074,676295.8980575994,200125.25601260032,793892.374697807,0.8,10
2024-08-13,997274.9609073694,678029.5716837075,200125.25601260032,797149.704894769,0.8,10
2024-08-14,991976.4952914743,672915.1755168145,200125.25601260032,791851.2392788739,0.8,10
2024-08-15,1002057.8077168695,679567.4043248872,200125.25601260032,801932.5517042691,0.8,10
2024-08-16,1008850.7472850652,680315.9150356362,200125.25601260032,808725.491272465,0.8,10
2024-08-19,1015022.9063094163,682620.5593829376,200125.25601260032,814897.6502968159,0.8,10
2024-08-20,1016599.6853296242,677686.5500271028,200125.25601260032,816474.429317024,0.8,10
2024-08-21,1010058.6105660475,675435.8529472727,200125.25601260032,809933.3545534472,0.8,10
2024-08-22,1010712.6466541598,673707.5679475797,200125.25601260032,810587.3906415595,0.8,10
2024-08-23,1022073.6127423532,676565.5327227593,200125.25601260032,821948.3567297528,0.8,10
2024-08-26,1027451.4718549249,675962.1285708776,200125.25601260032,827326.2158423245,0.8,10
2024-08-27,1027524.1269538584,672121.0953275871,200125.25601260032,827398.870941258,0.8,10
2024-08-28,1019316.8651025561,668290.4529827806,200125.25601260032,819191.6090899558,0.8,10
2024-08-29,1008842.9705927123,666498.0941648436,200125.25601260032,808717.714580112,0.8,10
2024-08-30,1005201.7511583813,675394.6350388052,200125.25601260032,805076.495145781,0.8,10
2024-09-02,1004397.5897574543,663921.6800362555,200236.18883074936,804161.400926705,0.8,10
2024-09-03,995883.9351927359,665633.2704612804,200236.18883074936,795647.7463619865,0.8,10
2024-09-04,991493.2781583662,661309.4976289332,200236.18883074936,791257.0893276168,0.8,10
2024-09-05,978376.1527764101,662446.7824847192,200236.18883074936,778139.9639456607,0.8,10
2024-09-06,976354.0250240382,657076.0300415313,200236.18883074936,776117.8361932888,0.8,10
2024-09-09,966652.723910244,649268.8050810396,200236.18883074936,766416.5350794946,0.8,10
2024-09-10,969222.2886028936,649838.9014213427,200236.18883074936,768986.0997721442,0.8,10
2024-09-11,970546.3327795672,647881.6506350964,200236.18883074936,770310.1439488179,0.8,10
2024-09-12,974223.3572663637,645104.9422793724,200236.18883074936,773987.1684356143,0.8,10
2024-09-13,976155.6529280578,642415.1636516692,200236.18883074936,775919.4640973085,0.8,10
2024-09-18,980246.9118665187,644807.1444157776,200236.18883074936,780010.7230357693,0.8,10
2024-09-19,979056.8279447436,649895.939523588,200236.18883074936,778820.6391139942,0.8,10
2024-09-20,983851.2503441607,650915.5083102481,200236.18883074936,783615.0615134113,0.8,10
2024-09-23,990290.0082384945,653297.525199098,200236.18883074936,790053.8194077451,0.8,10
2024-09-24,1020857.1908599023,681591.901101909,200236.18883074936,820621.0020291529,0.8,10
2024-09-25,1033682.7870103635,691682.6632617054,200236.18883074936,833446.5981796142,0.8,10
2024-09-26,1055992.0506032074,720921.0248402867,200236.18883074936,855755.8617724581,0.8,10
2024-09-27,1079489.8124455696,753123.5579705279,200236.18883074936,879253.6236148202,0.8,10
2024-09-30,1154339.474685599,817008.1845914851,200236.18883074936,954103.2858548498,0.8,10
2024-10-08,1153416.0031058504,865453.298472784,229944.42335737124,923471.5797484793,0.8,10
2024-10-09,1099679.4904342152,804427.1449879888,229944.42335737124,869735.0670768439,0.8,10
2024-10-10,1122037.9470760578,812927.7539942786,229944.42335737124,892093.5237186865,0.8,10
2024-10-11,1110507.3685763357,790433.6142271775,229944.42335737124,880562.9452189646,0.8,10
2024-10-14,1131297.1957652918,805516.7659180482,229944.42335737124,901352.7724079204,0.8,10
2024-10-15,1107781.7895111546,784094.9424731596,229944.42335737124,877837.3661537834,0.8,10
2024-10-16,1113573.57287201,779132.1395512713,229944.42335737124,883629.1495146387,0.8,10
2024-10-17,1100132.1158394723,770313.6422553553,229944.42335737124,870187.692482101,0.8,10
2024-10-18,1116187.0926566024,798174.3252367086,229944.42335737124,886242.6692992311,0.8,10
2024-10-21,1105045.7654876937,800200.326762239,229944.42335737124,875101.3421303226,0.8,10
2024-10-22,1110163.1597889566,804791.4568025441,229944.42335737124,880218.7364315854,0.8,10
2024-10-23,1111996.1847522547,807929.7521579568,229944.42335737124,882051.7613948836,0.8,10
2024-10-24,1108032.2898195328,798906.2430449863,229944.42335737124,878087.8664621615,0.8,10
2024-10-25,1108467.9440277903,804516.0268221828,229944.42335737124,878523.520670419,0.8,10
2024-10-28,1101884.2392194723,806089.0787122354,229944.42335737124,871939.815862101,0.8,10
2024-10-29,1098865.372935562,798055.3687667851,229944.42335737124,868920.9495781907,0.8,10
2024-10-30,1087633.4881909625,790897.5851287575,229944.42335737124,857689.0648335911,0.8,10
2024-10-31,1079464.9800455645,791221.0857236314,229944.42335737124,849520.5566881932,0.8,10
2024-11-01,1078601.4080615286,791013.8167838145,215029.42402507667,863571.9840364518,0.8,10
2024-11-04,1084101.1089810624,802145.214209389,215029.42402507667,869071.6849559858,0.8,10
2024-11-05,1093700.2077158904,822441.1400845015,215029.42402507667,878670.7836908137,0.8,10
2024-11-06,1085597.1290524974,818315.4043565276,215029.42402507667,870567.7050274209,0.8,10
2024-11-07,1104077.472980036,843003.8741377105,215029.42402507667,889048.0489549591,0.8,10
2024-11-08,1094069.7120884957,834534.9461878547,215029.42402507667,879040.288063419,0.8,10
2024-11-11,1081901.461540194,840042.3663975993,215029.42402507667,866872.0375151173,0.8,10
2024-11-12,1069870.6301725914,830812.9304178058,215029.42402507667,854841.2061475147,0.8,10
2024-11-13,1074504.5937055955,835926.4522038088,215029.42402507667,859475.1696805187,0.8,10
2024-11-14,1073899.933680361,821433.893968059,215029.42402507667,858870.5096552842,0.8,10
2024-11-15,1064825.8095470024,807039.4900708256,215029.42402507667,849796.3855219256,0.8,10
2024-11-18,1072927.691511156,803287.7453505151,215029.42402507667,857898.2674860792,0.8,10
2024-11-19,1072309.2706608933,808678.5272164168,215029.42402507667,857279.8466358166,0.8,10
2024-11-20,1070238.8320013057,810484.5304431263,215029.42402507667,855209.4079762289,0.8,10
2024-11-21,1071654.4007013154,811201.360097441,215029.42402507667,856624.9766762387,0.8,10
